Sf Course C ID,Sf Course C Name,Sf Course C Course Start Date C Date,Sf Course C Course End Date C Date,Sf Course C Final Grade C
a1C36000004tHdSEAU,Intro to Envir Sci,6/26/2017,8/20/2017,A-
a1C36000004t4hCEAQ,Earth and Physical Science,6/26/2017,8/20/2017,
a1C36000004tHdWEAU,Public Speaking I,6/26/2017,8/20/2017,A
a1C36000004t4haEAA,Humanities in Digital Culture,6/26/2017,8/20/2017,
a1C36000004tHdaEAE,Theo & Pract of Lead,6/26/2017,8/20/2017,
a1C36000004t4hzEAA,Humanities in Digital Culture,6/26/2017,8/20/2017,
a1C36000004tHduEAE,Writing about Literature,6/26/2017,8/20/2017,B-
a1C36000004t4iBEAQ,Writing about Literature,6/26/2017,8/20/2017,
a1C36000004tHdeEAE,Writing about Literature,6/26/2017,8/20/2017,
a1C36000004tHdiEAE,Humanities in Digital Culture,6/26/2017,8/20/2017,W
a1C36000004tHdmEAE,Organizational Comm,6/26/2017,8/20/2017,A
a1C36000004u05OEAQ,Fund of Human Resource Mgmt,6/21/2017,8/1/2017,
a1C36000004u0DqEAI,Fund of Human Resource Mgmt,6/21/2017,8/1/2017,C
a1C36000003vJVoEAM,Introduction to Psychology,6/15/2017,11/7/2017,Failed
a1C36000003vBPIEA2,Medical Terminology,6/15/2017,11/21/2017,Failed
a1C36000004u01YEAQ,Business Communications,6/15/2017,7/26/2017,
a1C36000004jj4PEAQ,Introduction to Sociology,6/15/2017,11/20/2017,Failed
a1C36000004u047EAA,Business Communications,6/15/2017,7/26/2017,B+
a1C36000004k1N2EAI,Personal Finance,6/15/2017,11/21/2017,Passed
a1C36000004u085EAA,Business Communications,6/15/2017,7/26/2017,F
a1C36000004k1OfEAI,Introduction to Religion,6/15/2017,11/21/2017,Failed
a1C36000004u09jEAA,Business Communications,6/15/2017,7/26/2017,A
a1C36000004tzxfEAA,Business Communications,6/15/2017,7/26/2017,F
a1C36000004u008EAA,Business Communications,6/15/2017,7/26/2017,
a1C36000004tzyiEAA,Business Communications,6/15/2017,7/26/2017,F
a1C36000004u04PEAQ,Business Communications,6/15/2017,7/26/2017,A
a1C36000004tzzREAQ,Business Communications,6/15/2017,7/26/2017,A
a1C36000004u07uEAA,Business Communications,6/15/2017,7/26/2017,A
a1C36000003vCgUEAU,Introduction to Nutrition,6/15/2017,11/7/2017,Passed
a1C36000004u0CAEAY,Business Communications,6/15/2017,7/26/2017,F
a1C36000003vHtQEAU,College Algebra,6/15/2017,10/16/2017,B
a1C36000003vFJjEAM,Introduction to Nutrition,6/15/2017,11/7/2017,Passed
a1C36000004u04MEAQ,Business Communications,6/15/2017,7/26/2017,F
a1C36000004u03lEAA,Business Communications,6/15/2017,7/26/2017,A
a1C36000004u0DcEAI,Business Communications,6/15/2017,7/26/2017,A-
a1C36000004u0DwEAI,Business Communications,6/15/2017,7/26/2017,B+
a1C360000020BQKEA2,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003AQ5uEAG,Leadership Skills for Professionals,6/14/2017,8/11/2017,
a1C36000003uxliEAA,Management Training Program - 16 Week,6/14/2017,10/6/2017,C
a1C36000003uxAFEAY,Leadership Skills for Professionals,6/14/2017,8/11/2017,
a1C36000003v1avEAA,Developmental Writing - 8 Week,6/14/2017,8/11/2017,B
a1C36000003uxomEAA,Developmental Writing - 8 Week,6/14/2017,8/11/2017,
a1C36000003v1h8EAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,A
a1C36000003uxqYEAQ,Student Success Skills for Online Learning,6/14/2017,7/14/2017,A
a1C36000003v5a0EAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,A
a1C36000003v1cXEAQ,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,
a1C36000003v6FfEAI,Basic English for Everyday Interactions,6/14/2017,7/28/2017,A
a1C36000003v1gKEAQ,Management Training Program - 16 Week,6/14/2017,10/6/2017,C
a1C36000003v6jLEAQ,Basic English for Everyday Interactions,6/14/2017,7/28/2017,B
a1C36000003v4JFEAY,Management Training Program - 16 Week,6/14/2017,10/6/2017,B
a1C36000003vAmNEAU,Student Success Skills for Online Learning,6/14/2017,7/14/2017,B
a1C36000003vA6HEAU,Management Training Program - 16 Week,6/14/2017,10/6/2017,D
a1C36000003vArxEAE,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003vArJEAU,Student Success Skills for Online Learning,6/14/2017,7/14/2017,
a1C36000003vCVVEA2,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003vBbnEAE,Developmental Writing - 8 Week,6/14/2017,8/11/2017,
a1C36000003vF75EAE,Developmental Writing - 8 Week,6/14/2017,8/11/2017,
a1C36000003vClUEAU,Advanced Writing for English Language Learners,6/14/2017,8/11/2017,B
a1C36000003vFvpEAE,Management Training Program - 16 Week,6/14/2017,10/6/2017,A
a1C36000003vFFKEA2,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,C
a1C36000003vHzPEAU,Introduction to English for Hospitality Employees,6/14/2017,7/28/2017,B
a1C36000003vFwUEAU,Management Training Program - 16 Week,6/14/2017,10/6/2017,A
a1C36000003vJmLEAU,Basic English for Everyday Interactions,6/14/2017,7/28/2017,A
a1C36000003vG6GEAU,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003vM9PEAU,Introduction to English for Hospitality Employees,6/14/2017,7/28/2017,D
a1C36000003vHjIEAU,Leadership Skills for Professionals,6/14/2017,8/11/2017,
a1C360000043qVsEAI,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,
a1C36000003vHy2EAE,Introduction to English for Hospitality Employees,6/14/2017,7/28/2017,C
a1C36000004jjunEAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,B
a1C36000003vJY9EAM,Student Success Skills for Online Learning,6/14/2017,7/14/2017,C
a1C36000004jmchEAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,B
a1C36000003vL2EEAU,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,B
a1C36000004szE9EAI,"High School Equivalency Program, GED Prep - Math",6/14/2017,8/11/2017,C
a1C36000003vMIHEA2,Leadership Skills for Professionals,6/14/2017,8/11/2017,
a1C36000003Agq2EAC,Developmental Writing - 8 Week,6/14/2017,8/11/2017,
a1C360000043p5nEAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,
a1C36000003B6eUEAS,Advanced Writing for English Language Learners,6/14/2017,8/11/2017,B
a1C36000004jieQEAQ,"High School Equivalency Program, GED Prep - Science",6/14/2017,8/11/2017,B
a1C36000003v1b5EAA,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,
a1C36000004k3wREAQ,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003v1geEAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,A
a1C36000003v7OBEAY,Management Training Program - 16 Week,6/14/2017,10/6/2017,C
a1C36000003v4IgEAI,Basic English for Everyday Interactions,6/14/2017,7/28/2017,C
a1C36000004jj8REAQ,Leadership Skills for Professionals,6/14/2017,8/11/2017,C
a1C36000003v4K8EAI,Management Training Program - 16 Week,6/14/2017,10/6/2017,C
a1C36000003Ax1EEAS,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,
a1C36000003v8jGEAQ,Management Training Program - 16 Week,6/14/2017,10/6/2017,
a1C36000003uuTdEAI,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,
a1C36000003vAr9EAE,Leadership Skills for Professionals,6/14/2017,8/11/2017,B
a1C36000003v1WjEAI,Leadership Skills for Professionals,6/14/2017,8/11/2017,B
a1C36000003vG5SEAU,Basic English for Everyday Interactions,6/14/2017,7/28/2017,C
a1C36000003v1dpEAA,Leadership Skills for Professionals,6/14/2017,8/11/2017,A
a1C36000003vGriEAE,Intermediate English for Hospitality Employees,6/14/2017,7/28/2017,B
a1C36000003v5OOEAY,Advanced Writing for English Language Learners,6/14/2017,8/11/2017,F
a1C36000003vHyHEAU,Basic English for Everyday Interactions,6/14/2017,7/28/2017,
a1C36000003v5aFEAQ,Student Success Skills for Online Learning,6/14/2017,7/14/2017,C
a1C36000003vL2xEAE,Leadership Skills for Professionals,6/14/2017,8/11/2017,A
a1C36000003v6KLEAY,Student Success Skills for Online Learning,6/14/2017,7/14/2017,
a1C36000004jokREAQ,Introduction to English for Hospitality Employees,6/14/2017,7/28/2017,C
